UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction,Label
2025-01-28T19:09:18Z,FAC1005,-27.603802,-72.417915,27000,295,163,1
2025-01-28T19:09:49Z,FAC1005,-27.643661,-72.404305,26975,296,163,1
2025-01-28T19:10:20Z,FAC1005,-27.68573,-72.3899,27000,296,162,1
2025-01-28T19:10:52Z,FAC1005,-27.725815,-72.376137,26975,296,162,1
2025-01-28T19:11:25Z,FAC1005,-27.771057,-72.360413,26975,296,162,1
2025-01-28T19:11:57Z,FAC1005,-27.811935,-72.346527,27000,294,163,1
2025-01-28T19:12:32Z,FAC1005,-27.858719,-72.330612,27000,294,163,1
2025-01-28T19:13:05Z,FAC1005,-27.901474,-72.315636,27000,294,162,1
2025-01-28T19:13:37Z,FAC1005,-27.943354,-72.300919,27000,294,162,1
2025-01-28T19:14:08Z,FAC1005,-27.982361,-72.287292,27000,295,162,1
2025-01-28T19:14:39Z,FAC1005,-28.02388,-72.27282,27000,295,162,1
2025-01-28T19:15:13Z,FAC1005,-28.068832,-72.25724,27000,295,162,1
2025-01-28T19:15:47Z,FAC1005,-28.112274,-72.242188,27000,210,162,1
2025-01-28T19:16:18Z,FAC1005,-28.151487,-72.228539,27000,296,162,1
2025-01-28T19:16:51Z,FAC1005,-28.196869,-72.212814,27000,297,162,1
2025-01-28T19:17:24Z,FAC1005,-28.238983,-72.198189,27000,297,162,1
2025-01-28T19:17:55Z,FAC1005,-28.281183,-72.183464,27000,297,162,1
2025-01-28T19:18:29Z,FAC1005,-28.324802,-72.168167,27000,296,162,1
2025-01-28T19:19:04Z,FAC1005,-28.371643,-72.151703,27000,296,162,1
2025-01-28T19:19:36Z,FAC1005,-28.407293,-72.139297,27000,297,162,1
2025-01-28T19:20:14Z,FAC1005,-28.464249,-72.119537,27000,297,162,1
2025-01-28T19:20:47Z,FAC1005,-28.507645,-72.104324,27000,296,162,1
2025-01-28T19:21:20Z,FAC1005,-28.549438,-72.089699,27000,297,162,1
2025-01-28T19:21:51Z,FAC1005,-28.591827,-72.074852,27000,297,162,1
2025-01-28T19:22:22Z,FAC1005,-28.632889,-72.060379,27000,297,162,1
2025-01-28T19:22:55Z,FAC1005,-28.674957,-72.045433,27000,297,162,1
2025-01-28T19:23:28Z,FAC1005,-28.718903,-72.029694,27000,297,162,1
2025-01-28T19:24:04Z,FAC1005,-28.766165,-72.013008,27000,298,162,1
2025-01-28T19:24:34Z,FAC1005,-28.806198,-71.998901,27000,297,162,1
2025-01-28T19:25:06Z,FAC1005,-28.847534,-71.984375,27000,296,162,1
2025-01-28T19:25:38Z,FAC1005,-28.888828,-71.969765,27000,295,162,1
2025-01-28T19:26:09Z,FAC1005,-28.931076,-71.954742,27000,295,162,1
2025-01-28T19:26:41Z,FAC1005,-28.970901,-71.940643,27000,296,162,1
2025-01-28T19:27:13Z,FAC1005,-29.014435,-71.925163,27000,296,162,1
2025-01-28T19:27:44Z,FAC1005,-29.053904,-71.911064,27000,296,162,1
2025-01-28T19:28:17Z,FAC1005,-29.096924,-71.895798,27000,297,162,1
2025-01-28T19:28:48Z,FAC1005,-29.13835,-71.880959,27000,297,162,1
2025-01-28T19:29:20Z,FAC1005,-29.181061,-71.865746,27000,296,162,1
2025-01-28T19:29:52Z,FAC1005,-29.222143,-71.851074,27000,296,162,1
2025-01-28T19:30:24Z,FAC1005,-29.265106,-71.835846,27000,296,162,1
2025-01-28T19:30:56Z,FAC1005,-29.306534,-71.821007,27000,295,162,1
2025-01-28T19:31:28Z,FAC1005,-29.348099,-71.806114,27000,295,162,1
2025-01-28T19:32:00Z,FAC1005,-29.391407,-71.790588,27000,295,162,1
2025-01-28T19:32:32Z,FAC1005,-29.432007,-71.775795,27000,296,162,1
2025-01-28T19:33:03Z,FAC1005,-29.473618,-71.760902,27000,295,162,1
2025-01-28T19:33:36Z,FAC1005,-29.516073,-71.745842,27000,295,162,1
2025-01-28T19:34:07Z,FAC1005,-29.556473,-71.731636,27000,296,162,1
2025-01-28T19:34:40Z,FAC1005,-29.599495,-71.716545,27000,295,162,1
2025-01-28T19:35:11Z,FAC1005,-29.640787,-71.70195,27000,296,162,1
2025-01-28T19:35:43Z,FAC1005,-29.682358,-71.68708,27000,295,162,1
2025-01-28T19:36:16Z,FAC1005,-29.725113,-71.671638,27000,296,162,1
2025-01-28T19:36:47Z,FAC1005,-29.765579,-71.657059,27000,297,162,1
2025-01-28T19:37:22Z,FAC1005,-29.810797,-71.64093,27000,298,162,1
2025-01-28T19:37:53Z,FAC1005,-29.853745,-71.625633,27000,298,162,1
2025-01-28T19:38:25Z,FAC1005,-29.895721,-71.610527,27000,298,162,1
2025-01-28T19:38:58Z,FAC1005,-29.938629,-71.5951,27000,298,162,1
2025-01-28T19:39:30Z,FAC1005,-29.979858,-71.580399,27000,298,162,1
2025-01-28T19:40:02Z,FAC1005,-30.023529,-71.564728,27000,297,162,1
2025-01-28T19:40:35Z,FAC1005,-30.066229,-71.549393,27000,297,162,1
2025-01-28T19:41:07Z,FAC1005,-30.108311,-71.534286,27000,297,162,1
2025-01-28T19:41:37Z,FAC1005,-30.148252,-71.519951,27000,296,162,1
2025-01-28T19:42:08Z,FAC1005,-30.188103,-71.505615,27000,296,162,1
2025-01-28T19:42:39Z,FAC1005,-30.22847,-71.490997,27000,295,162,1
2025-01-28T19:43:12Z,FAC1005,-30.271179,-71.475487,27000,294,161,1
2025-01-28T19:43:39Z,FAC1005,-30.304575,-71.458427,27000,299,152,1
2025-01-28T19:44:10Z,FAC1005,-30.34396,-71.434532,27000,300,152,1
2025-01-28T19:44:43Z,FAC1005,-30.384645,-71.410255,27000,299,153,1
2025-01-28T19:45:14Z,FAC1005,-30.423098,-71.388229,27000,298,153,1
2025-01-28T19:45:45Z,FAC1005,-30.461517,-71.366539,27000,298,154,1
2025-01-28T19:46:17Z,FAC1005,-30.501398,-71.344116,27000,298,153,1
2025-01-28T19:46:49Z,FAC1005,-30.541397,-71.321304,27000,297,153,1
2025-01-28T19:47:21Z,FAC1005,-30.580261,-71.298737,27000,296,153,1
2025-01-28T19:47:54Z,FAC1005,-30.620728,-71.27504,27000,296,153,1
2025-01-28T19:48:24Z,FAC1005,-30.657303,-71.2537,27000,295,153,1
2025-01-28T19:48:58Z,FAC1005,-30.699385,-71.229202,27000,295,153,1
2025-01-28T19:49:31Z,FAC1005,-30.7397,-71.205795,27000,295,153,1
2025-01-28T19:50:02Z,FAC1005,-30.776962,-71.184029,27000,295,153,1
2025-01-28T19:50:35Z,FAC1005,-30.817675,-71.160538,27000,294,153,1
2025-01-28T19:51:07Z,FAC1005,-30.8573,-71.13755,27000,293,153,1
2025-01-28T19:51:57Z,FAC1005,-30.917763,-71.102249,27000,292,153,1
2025-01-28T19:53:39Z,FAC1005,-31.041046,-71.03006,27000,293,153,1
2025-01-28T19:54:11Z,FAC1005,-31.079996,-71.007217,27000,292,153,1
2025-01-28T19:55:27Z,FAC1005,-31.172216,-70.953224,27000,291,153,1
2025-01-28T19:55:58Z,FAC1005,-31.208908,-70.931664,27000,291,153,1
2025-01-28T19:56:30Z,FAC1005,-31.247305,-70.909111,27000,291,153,1
2025-01-28T19:57:02Z,FAC1005,-31.285767,-70.886482,27000,291,153,1
2025-01-28T19:58:35Z,FAC1005,-31.404232,-70.855667,27000,278,180,1
2025-01-28T19:59:11Z,FAC1005,-31.448639,-70.856216,27000,278,180,1
2025-01-28T19:59:44Z,FAC1005,-31.491348,-70.856644,27000,278,180,1
2025-01-28T20:00:16Z,FAC1005,-31.533463,-70.856377,27000,278,179,1
2025-01-28T20:00:47Z,FAC1005,-31.573975,-70.855675,27000,278,178,1
2025-01-28T20:01:20Z,FAC1005,-31.614258,-70.854866,27000,277,178,1
2025-01-28T20:01:51Z,FAC1005,-31.655615,-70.854179,27000,276,179,1
2025-01-28T20:02:22Z,FAC1005,-31.694916,-70.853577,26975,277,179,1
2025-01-28T20:02:54Z,FAC1005,-31.737167,-70.85331,26425,296,179,1
2025-01-28T20:03:26Z,FAC1005,-31.78326,-70.852509,25750,314,178,1
2025-01-28T20:03:59Z,FAC1005,-31.832001,-70.850609,25000,327,178,1
2025-01-28T20:04:31Z,FAC1005,-31.879856,-70.848755,24250,319,178,1
2025-01-28T20:05:02Z,FAC1005,-31.925804,-70.846909,23550,314,177,1
2025-01-28T20:05:33Z,FAC1005,-31.970856,-70.844955,22875,316,177,1
2025-01-28T20:06:04Z,FAC1005,-32.016769,-70.84314,22175,318,178,1
2025-01-28T20:06:36Z,FAC1005,-32.06456,-70.841599,21475,318,178,1
2025-01-28T20:07:07Z,FAC1005,-32.109219,-70.840294,20800,318,178,1
2025-01-28T20:07:39Z,FAC1005,-32.156006,-70.838722,20100,318,178,1
2025-01-28T20:08:09Z,FAC1005,-32.199829,-70.837204,19425,319,178,1
2025-01-28T20:08:41Z,FAC1005,-32.248085,-70.835587,18700,322,178,1
2025-01-28T20:09:13Z,FAC1005,-32.295364,-70.834076,17975,315,178,1
2025-01-28T20:09:44Z,FAC1005,-32.340408,-70.832321,17300,309,177,1
2025-01-28T20:10:15Z,FAC1005,-32.38467,-70.830368,16625,306,177,1
2025-01-28T20:10:48Z,FAC1005,-32.431129,-70.828407,15925,304,178,1
2025-01-28T20:11:19Z,FAC1005,-32.473351,-70.82695,15275,303,178,1
2025-01-28T20:11:52Z,FAC1005,-32.521454,-70.825455,14550,302,178,1
2025-01-28T20:12:23Z,FAC1005,-32.564209,-70.824081,13900,301,178,1
2025-01-28T20:12:54Z,FAC1005,-32.606304,-70.822578,13275,302,178,1
2025-01-28T20:13:27Z,FAC1005,-32.654114,-70.820724,12550,302,178,1
2025-01-28T20:14:00Z,FAC1005,-32.698654,-70.819077,11875,302,178,1
2025-01-28T20:14:14Z,FAC1005,-32.719986,-70.818321,11550,301,178,1
2025-01-28T20:14:28Z,FAC1005,-32.738003,-70.81765,11250,296,178,1
2025-01-28T20:14:41Z,FAC1005,-32.75679,-70.817047,10975,289,178,1
2025-01-28T20:14:55Z,FAC1005,-32.774311,-70.816467,10725,287,178,1
2025-01-28T20:15:08Z,FAC1005,-32.792282,-70.815964,10500,284,180,1
2025-01-28T20:15:15Z,FAC1005,-32.801285,-70.817047,10375,281,189,1
2025-01-28T20:15:17Z,FAC1005,-32.804077,-70.817871,10325,281,193,1
2025-01-28T20:15:20Z,FAC1005,-32.807644,-70.819275,10275,279,196,1
2025-01-28T20:15:22Z,FAC1005,-32.810017,-70.820503,10250,277,202,1
2025-01-28T20:15:24Z,FAC1005,-32.812363,-70.821938,10225,274,208,1
2025-01-28T20:15:26Z,FAC1005,-32.814743,-70.823639,10250,271,212,1
2025-01-28T20:15:29Z,FAC1005,-32.817093,-70.825607,10250,268,215,1
2025-01-28T20:15:31Z,FAC1005,-32.81905,-70.8274,10275,266,217,1
2025-01-28T20:15:33Z,FAC1005,-32.820877,-70.829132,10300,264,219,1
2025-01-28T20:15:35Z,FAC1005,-32.823624,-70.831932,10300,262,220,1
2025-01-28T20:15:38Z,FAC1005,-32.825378,-70.833679,10325,260,220,1
2025-01-28T20:15:40Z,FAC1005,-32.828064,-70.83638,10325,259,220,1
2025-01-28T20:15:43Z,FAC1005,-32.830811,-70.839073,10350,258,219,1
2025-01-28T20:15:46Z,FAC1005,-32.832687,-70.840889,10350,257,219,1
2025-01-28T20:15:48Z,FAC1005,-32.835663,-70.843689,10350,256,218,1
2025-01-28T20:15:52Z,FAC1005,-32.838638,-70.846489,10350,256,218,1
2025-01-28T20:15:54Z,FAC1005,-32.840515,-70.84819,10350,256,218,1
2025-01-28T20:16:08Z,FAC1005,-32.853378,-70.860222,10225,254,218,1
2025-01-28T20:16:23Z,FAC1005,-32.867275,-70.87336,10125,252,218,1
2025-01-28T20:16:37Z,FAC1005,-32.880032,-70.885361,10075,249,218,1
2025-01-28T20:16:51Z,FAC1005,-32.892693,-70.897408,10075,244,218,1
2025-01-28T20:17:05Z,FAC1005,-32.905308,-70.909348,10075,240,218,1
2025-01-28T20:17:19Z,FAC1005,-32.916622,-70.91983,10075,238,215,1
2025-01-28T20:17:23Z,FAC1005,-32.921371,-70.923195,10075,239,206,1
2025-01-28T20:17:26Z,FAC1005,-32.924332,-70.924713,10050,240,202,1
2025-01-28T20:17:29Z,FAC1005,-32.926582,-70.925545,10050,242,196,1
2025-01-28T20:17:31Z,FAC1005,-32.92989,-70.926331,10025,243,191,1
2025-01-28T20:17:33Z,FAC1005,-32.932404,-70.926666,10000,245,187,1
2025-01-28T20:17:35Z,FAC1005,-32.934814,-70.926743,9975,247,182,1
2025-01-28T20:17:38Z,FAC1005,-32.937012,-70.926613,9975,249,176,1
2025-01-28T20:17:41Z,FAC1005,-32.941727,-70.925644,9950,251,169,1
2025-01-28T20:17:43Z,FAC1005,-32.944088,-70.92482,9925,252,165,1
2025-01-28T20:17:46Z,FAC1005,-32.946167,-70.923943,9900,254,161,1
2025-01-28T20:17:48Z,FAC1005,-32.948883,-70.922462,9875,255,155,1
2025-01-28T20:17:50Z,FAC1005,-32.950424,-70.921524,9850,255,152,1
2025-01-28T20:17:52Z,FAC1005,-32.952606,-70.920052,9850,256,149,1
2025-01-28T20:17:54Z,FAC1005,-32.954544,-70.918671,9850,257,148,1
2025-01-28T20:17:56Z,FAC1005,-32.957729,-70.916412,9825,258,148,1
2025-01-28T20:17:59Z,FAC1005,-32.959774,-70.914902,9800,258,148,1
2025-01-28T20:18:01Z,FAC1005,-32.961731,-70.913506,9775,260,148,1
2025-01-28T20:18:03Z,FAC1005,-32.964336,-70.911644,9750,260,149,1
2025-01-28T20:18:05Z,FAC1005,-32.966434,-70.910187,9725,261,149,1
2025-01-28T20:18:08Z,FAC1005,-32.969364,-70.908173,9725,262,150,1
2025-01-28T20:18:10Z,FAC1005,-32.970932,-70.907135,9725,262,150,1
2025-01-28T20:18:12Z,FAC1005,-32.973724,-70.905266,9700,263,150,1
2025-01-28T20:18:14Z,FAC1005,-32.97583,-70.903839,9675,264,150,1
2025-01-28T20:18:16Z,FAC1005,-32.978394,-70.902138,9625,264,150,1
2025-01-28T20:18:29Z,FAC1005,-32.992905,-70.893456,9525,266,155,1
2025-01-28T20:18:43Z,FAC1005,-33.007866,-70.885864,9375,261,157,1
2025-01-28T20:18:56Z,FAC1005,-33.02243,-70.878677,9250,258,157,1
2025-01-28T20:19:10Z,FAC1005,-33.037811,-70.871208,9100,254,157,1
2025-01-28T20:19:23Z,FAC1005,-33.051811,-70.864342,8925,253,157,1
2025-01-28T20:19:38Z,FAC1005,-33.067612,-70.856766,8675,254,158,1
2025-01-28T20:19:53Z,FAC1005,-33.084305,-70.848816,8400,250,158,1
2025-01-28T20:20:05Z,FAC1005,-33.097385,-70.842644,8200,246,158,1
2025-01-28T20:20:20Z,FAC1005,-33.112976,-70.835228,7950,241,158,1
2025-01-28T20:20:34Z,FAC1005,-33.128311,-70.82798,7700,234,158,1
2025-01-28T20:20:47Z,FAC1005,-33.140633,-70.822075,7500,230,158,1
2025-01-28T20:21:00Z,FAC1005,-33.153248,-70.816078,7300,227,158,1
2025-01-28T20:21:13Z,FAC1005,-33.166187,-70.809914,7075,221,158,1
2025-01-28T20:21:26Z,FAC1005,-33.178387,-70.804085,6850,215,158,1
2025-01-28T20:21:39Z,FAC1005,-33.190155,-70.798424,6650,210,157,1
2025-01-28T20:21:52Z,FAC1005,-33.201523,-70.792984,6425,205,155,1
2025-01-28T20:21:59Z,FAC1005,-33.207184,-70.789085,6300,204,144,1
2025-01-28T20:22:01Z,FAC1005,-33.208878,-70.787277,6250,204,138,1
2025-01-28T20:22:03Z,FAC1005,-33.210159,-70.785629,6225,203,133,1
2025-01-28T20:22:05Z,FAC1005,-33.211487,-70.783485,6200,203,124,1
2025-01-28T20:22:07Z,FAC1005,-33.212368,-70.781609,6175,202,118,1
2025-01-28T20:22:10Z,FAC1005,-33.213181,-70.779472,6125,202,113,1
2025-01-28T20:22:12Z,FAC1005,-33.21386,-70.776787,6100,201,106,1
2025-01-28T20:22:14Z,FAC1005,-33.214233,-70.774529,6100,201,101,1
2025-01-28T20:22:16Z,FAC1005,-33.214371,-70.772186,6075,201,95,1
2025-01-28T20:22:18Z,FAC1005,-33.214325,-70.769943,6075,201,86,1
2025-01-28T20:22:20Z,FAC1005,-33.214096,-70.767883,6075,201,83,1
2025-01-28T20:22:22Z,FAC1005,-33.213593,-70.765305,6075,201,77,1
2025-01-28T20:22:24Z,FAC1005,-33.212975,-70.763275,6075,201,68,1
2025-01-28T20:22:27Z,FAC1005,-33.21209,-70.761093,6075,201,65,1
2025-01-28T20:22:29Z,FAC1005,-33.210972,-70.759018,6075,202,54,1
2025-01-28T20:22:31Z,FAC1005,-33.209435,-70.756775,6100,203,52,1
2025-01-28T20:22:33Z,FAC1005,-33.208008,-70.755081,6100,203,43,1
2025-01-28T20:22:35Z,FAC1005,-33.206642,-70.753746,6100,204,39,1
2025-01-28T20:22:38Z,FAC1005,-33.204922,-70.752289,6100,204,34,1
2025-01-28T20:22:40Z,FAC1005,-33.203289,-70.751167,6100,205,30,1
2025-01-28T20:22:42Z,FAC1005,-33.201427,-70.749992,6100,206,24,1
2025-01-28T20:22:44Z,FAC1005,-33.199219,-70.748932,6100,206,23,1
2025-01-28T20:22:46Z,FAC1005,-33.197891,-70.748306,6100,207,19,1
2025-01-28T20:22:48Z,FAC1005,-33.195889,-70.747467,6100,207,18,1
2025-01-28T20:22:50Z,FAC1005,-33.193954,-70.746735,6100,207,17,1
2025-01-28T20:22:52Z,FAC1005,-33.191837,-70.74601,6100,208,15,1
2025-01-28T20:22:55Z,FAC1005,-33.189743,-70.745453,6100,208,11,1
2025-01-28T20:22:57Z,FAC1005,-33.187836,-70.745171,6100,208,7,1
2025-01-28T20:22:59Z,FAC1005,-33.185322,-70.745056,6100,209,2,1
2025-01-28T20:23:01Z,FAC1005,-33.183289,-70.745255,6100,209,356,1
2025-01-28T20:23:04Z,FAC1005,-33.180771,-70.745689,6100,209,350,1
2025-01-28T20:23:06Z,FAC1005,-33.178894,-70.746185,6100,210,348,1
2025-01-28T20:23:08Z,FAC1005,-33.176895,-70.746742,6100,210,346,1
2025-01-28T20:23:10Z,FAC1005,-33.174911,-70.747337,6075,210,345,1
2025-01-28T20:23:12Z,FAC1005,-33.172989,-70.74794,6100,210,345,1
2025-01-28T20:23:14Z,FAC1005,-33.170746,-70.748657,6100,211,345,1
2025-01-28T20:23:16Z,FAC1005,-33.168747,-70.749321,6075,210,345,1
2025-01-28T20:23:19Z,FAC1005,-33.16658,-70.749977,6100,210,345,1
2025-01-28T20:23:21Z,FAC1005,-33.164978,-70.750496,6100,210,344,1
2025-01-28T20:23:23Z,FAC1005,-33.162643,-70.751236,6075,210,345,1
2025-01-28T20:23:25Z,FAC1005,-33.160835,-70.751785,6075,209,345,1
2025-01-28T20:23:28Z,FAC1005,-33.15823,-70.752625,6075,209,345,1
2025-01-28T20:23:30Z,FAC1005,-33.156693,-70.753075,6075,208,345,1
2025-01-28T20:23:41Z,FAC1005,-33.146915,-70.756828,6075,204,335,1
2025-01-28T20:23:43Z,FAC1005,-33.145332,-70.758003,6075,202,327,1
2025-01-28T20:23:46Z,FAC1005,-33.143051,-70.760086,6050,201,319,1
2025-01-28T20:23:48Z,FAC1005,-33.14175,-70.761597,6025,200,313,1
2025-01-28T20:23:50Z,FAC1005,-33.140026,-70.764175,6000,199,305,1
2025-01-28T20:23:53Z,FAC1005,-33.139069,-70.766182,5975,200,302,1
2025-01-28T20:23:55Z,FAC1005,-33.138336,-70.767937,5950,199,293,1
2025-01-28T20:23:57Z,FAC1005,-33.137512,-70.770851,5925,198,288,1
2025-01-28T20:24:00Z,FAC1005,-33.137093,-70.773087,5900,198,279,1
2025-01-28T20:24:03Z,FAC1005,-33.136906,-70.777679,5850,199,270,1
2025-01-28T20:24:05Z,FAC1005,-33.1371,-70.779747,5825,198,262,1
2025-01-28T20:24:07Z,FAC1005,-33.137512,-70.782112,5800,198,256,1
2025-01-28T20:24:10Z,FAC1005,-33.138016,-70.783981,5775,198,253,1
2025-01-28T20:24:12Z,FAC1005,-33.139187,-70.787041,5750,197,245,1
2025-01-28T20:24:14Z,FAC1005,-33.140167,-70.788895,5725,197,239,1
2025-01-28T20:24:17Z,FAC1005,-33.141281,-70.790627,5700,197,230,1
2025-01-28T20:24:19Z,FAC1005,-33.142822,-70.792603,5675,196,225,1
2025-01-28T20:24:21Z,FAC1005,-33.144608,-70.794472,5650,196,222,1
2025-01-28T20:24:23Z,FAC1005,-33.145939,-70.795784,5625,197,218,1
2025-01-28T20:24:25Z,FAC1005,-33.147446,-70.797218,5600,198,218,1
2025-01-28T20:24:27Z,FAC1005,-33.14901,-70.798592,5575,198,217,1
2025-01-28T20:24:29Z,FAC1005,-33.150455,-70.799934,5550,199,217,1
2025-01-28T20:24:32Z,FAC1005,-33.152409,-70.801674,5525,199,217,1
2025-01-28T20:24:34Z,FAC1005,-33.153851,-70.802963,5500,199,216,1
2025-01-28T20:24:36Z,FAC1005,-33.155731,-70.804581,5450,199,216,1
2025-01-28T20:24:39Z,FAC1005,-33.157562,-70.806114,5425,200,214,1
2025-01-28T20:24:41Z,FAC1005,-33.159119,-70.807381,5425,200,214,1
2025-01-28T20:24:43Z,FAC1005,-33.16074,-70.808678,5400,201,213,1
2025-01-28T20:24:45Z,FAC1005,-33.162415,-70.809906,5375,202,210,1
2025-01-28T20:24:47Z,FAC1005,-33.164246,-70.811058,5325,202,209,1
2025-01-28T20:24:50Z,FAC1005,-33.166233,-70.812042,5300,202,201,1
2025-01-28T20:24:52Z,FAC1005,-33.168503,-70.81282,5275,201,196,1
2025-01-28T20:24:54Z,FAC1005,-33.169968,-70.813148,5250,201,190,1
2025-01-28T20:24:56Z,FAC1005,-33.171982,-70.81337,5250,200,185,1
2025-01-28T20:24:58Z,FAC1005,-33.174149,-70.813332,5200,201,179,1
2025-01-28T20:25:00Z,FAC1005,-33.175873,-70.813034,5175,199,170,1
2025-01-28T20:25:03Z,FAC1005,-33.178207,-70.812378,5150,199,164,1
2025-01-28T20:25:05Z,FAC1005,-33.179874,-70.811646,5150,199,159,1
2025-01-28T20:25:07Z,FAC1005,-33.181641,-70.810677,5125,199,155,1
2025-01-28T20:25:09Z,FAC1005,-33.183228,-70.809685,5125,200,152,1
2025-01-28T20:25:11Z,FAC1005,-33.185322,-70.808289,5100,201,150,1
2025-01-28T20:25:13Z,FAC1005,-33.186626,-70.807388,5100,201,149,1
2025-01-28T20:25:15Z,FAC1005,-33.188782,-70.805893,5100,202,149,1
2025-01-28T20:25:17Z,FAC1005,-33.190567,-70.804581,5100,202,148,1
2025-01-28T20:25:20Z,FAC1005,-33.19207,-70.80352,5100,202,148,1
2025-01-28T20:25:22Z,FAC1005,-33.193771,-70.802322,5100,200,149,1
2025-01-28T20:25:24Z,FAC1005,-33.195923,-70.80101,5075,200,152,1
2025-01-28T20:25:26Z,FAC1005,-33.197704,-70.800102,5050,199,159,1
2025-01-28T20:25:28Z,FAC1005,-33.199661,-70.799431,5025,197,161,1
2025-01-28T20:25:33Z,FAC1005,-33.203197,-70.798363,4975,197,167,1
2025-01-28T20:25:35Z,FAC1005,-33.205444,-70.797821,4950,197,168,1
2025-01-28T20:25:37Z,FAC1005,-33.20734,-70.797409,4900,196,168,1
2025-01-28T20:25:40Z,FAC1005,-33.209667,-70.796852,4850,197,169,1
2025-01-28T20:25:42Z,FAC1005,-33.211437,-70.796455,4800,197,169,1
2025-01-28T20:25:44Z,FAC1005,-33.213684,-70.795952,4750,197,169,1
2025-01-28T20:25:46Z,FAC1005,-33.215393,-70.795616,4700,196,170,1
2025-01-28T20:25:49Z,FAC1005,-33.21777,-70.795166,4650,196,170,1
2025-01-28T20:25:51Z,FAC1005,-33.219536,-70.79483,4625,195,171,1
2025-01-28T20:25:53Z,FAC1005,-33.22142,-70.794525,4600,194,171,1
2025-01-28T20:25:55Z,FAC1005,-33.223263,-70.79422,4550,192,172,1
2025-01-28T20:25:57Z,FAC1005,-33.225128,-70.793976,4525,192,173,1
2025-01-28T20:25:59Z,FAC1005,-33.226868,-70.793755,4475,190,174,1
2025-01-28T20:26:01Z,FAC1005,-33.22908,-70.793541,4400,190,175,1
2025-01-28T20:26:04Z,FAC1005,-33.23085,-70.793373,4350,190,176,1
2025-01-28T20:26:06Z,FAC1005,-33.232681,-70.793259,4325,189,176,1
2025-01-28T20:26:08Z,FAC1005,-33.234421,-70.793152,4300,188,176,1
2025-01-28T20:26:10Z,FAC1005,-33.236576,-70.793037,4225,187,177,1
2025-01-28T20:26:12Z,FAC1005,-33.238346,-70.792984,4175,187,177,1
2025-01-28T20:26:14Z,FAC1005,-33.240067,-70.792931,4150,186,178,1
2025-01-28T20:26:16Z,FAC1005,-33.24202,-70.792824,4100,185,178,1
2025-01-28T20:26:19Z,FAC1005,-33.243713,-70.79277,4050,184,178,1
2025-01-28T20:26:21Z,FAC1005,-33.245773,-70.792709,4000,184,178,1
2025-01-28T20:26:23Z,FAC1005,-33.247787,-70.792709,3950,182,179,1
2025-01-28T20:26:25Z,FAC1005,-33.249298,-70.792656,3925,182,179,1
2025-01-28T20:26:28Z,FAC1005,-33.251175,-70.792656,3875,180,179,1
2025-01-28T20:26:30Z,FAC1005,-33.253242,-70.792648,3850,178,180,1
2025-01-28T20:26:39Z,FAC1005,-33.260284,-70.792549,3700,172,179,1
2025-01-28T20:26:47Z,FAC1005,-33.266743,-70.792366,3600,165,178,1
2025-01-28T20:26:55Z,FAC1005,-33.272839,-70.792145,3475,157,178,1
2025-01-28T20:27:03Z,FAC1005,-33.278275,-70.792,3425,150,178,1
2025-01-28T20:27:12Z,FAC1005,-33.284409,-70.791725,3275,145,177,1
2025-01-28T20:27:18Z,FAC1005,-33.288574,-70.791504,3200,145,177,1
2025-01-28T20:27:26Z,FAC1005,-33.294392,-70.791138,3100,144,176,1
2025-01-28T20:27:33Z,FAC1005,-33.298828,-70.790848,3025,146,177,1
2025-01-28T20:27:41Z,FAC1005,-33.304214,-70.79052,2925,139,177,1
2025-01-28T20:27:48Z,FAC1005,-33.30822,-70.790291,2900,133,177,1
2025-01-28T20:27:54Z,FAC1005,-33.312241,-70.790024,2800,133,176,1
2025-01-28T20:28:03Z,FAC1005,-33.317482,-70.789734,2675,133,176,1
2025-01-28T20:28:12Z,FAC1005,-33.323044,-70.789413,2575,132,177,1
2025-01-28T20:28:18Z,FAC1005,-33.326794,-70.78923,2525,132,177,1
2025-01-28T20:28:27Z,FAC1005,-33.332291,-70.788979,2425,134,177,1
2025-01-28T20:28:36Z,FAC1005,-33.337826,-70.78878,2325,135,178,1
2025-01-28T20:28:43Z,FAC1005,-33.341969,-70.788612,2225,134,177,1
2025-01-28T20:28:49Z,FAC1005,-33.345978,-70.788376,2175,133,177,1
2025-01-28T20:28:58Z,FAC1005,-33.351517,-70.78804,2050,132,176,1
2025-01-28T20:29:04Z,FAC1005,-33.355469,-70.787773,2000,131,176,1
2025-01-28T20:29:13Z,FAC1005,-33.360855,-70.787552,1875,129,178,1
2025-01-28T20:29:22Z,FAC1005,-33.365711,-70.787323,1800,125,177,1
2025-01-28T20:29:28Z,FAC1005,-33.369553,-70.787056,1725,123,176,1
2025-01-28T20:29:35Z,FAC1005,-33.37381,-70.786781,1650,129,177,1
2025-01-28T20:29:42Z,FAC1005,-33.377396,-70.786591,1575,131,177,1
2025-01-28T20:29:51Z,FAC1005,-33.382462,-70.786392,1525,116,177,1
2025-01-28T20:30:00Z,FAC1005,-33.386429,-70.786133,0,52,177,1
2025-01-29T13:32:49Z,FAC1005,-33.37809,-70.786598,0,0,177,1
2025-01-29T13:32:56Z,FAC1005,-33.380199,-70.786499,0,78,177,1
